word,old_frequency,new_frequency,old_sum_count,new_sum_count,city,Ofrequency,Nfrequency,freq,gain,licia_gain,cat
girlfriend,10.802672816507343,46.96410924128087,87073.80064826667,687378.7602901421,santiago,0.0001240634121409789,6.832348037849956e-05,9.619344625973922e-05,0.5507141807518601,4.347452712769009,social
girlfriend,11.208137924615508,63.59964157471962,127663.46986001555,1754380.2429810097,taipei,8.77944014595981e-05,3.625191393323737e-05,6.202315769641773e-05,0.41291828784686285,5.674416393024659,social
girlfriend,4.852030263919617,39.914854400025035,66646.38555703015,1005817.8299164908,singapore,7.280260172200447e-05,3.9683979755398664e-05,5.624329073870157e-05,0.5450901316264944,8.226423214388735,social
girlfriend,2.772588722239781,27.03274004183784,38248.1365823982,359974.8375552003,beijing,7.248951112341841e-05,7.50961934601679e-05,7.379285229179316e-05,1.0359594415295674,9.749999999999991,social
girlfriend,26.16969382448251,96.70080720480165,275248.1164482747,1793142.50649448,hong_kong,9.507674080451114e-05,5.392812163816682e-05,7.450243122133898e-05,0.5672062502547213,3.6951447675836095,social
girlfriend,25.69969019523677,254.85614740812596,183693.4666221797,3037567.0604034513,mexico_city,0.00013990530348091166,8.390140607275213e-05,0.0001119033547768319,0.5997013979116198,9.916701153672332,social
girlfriend,53.89558104688034,83.98859188340985,426329.03884425946,1389642.0294634602,buenos_aires,0.00012641780440991428,6.0439012423823846e-05,9.342840841686906e-05,0.4780894012986349,1.5583576659161262,social
girlfriend,64.86815290018313,59.728440563811716,462327.7718945457,781590.8291296656,rio,0.00014030771423132068,7.641906524200374e-05,0.0001083633897366622,0.5446533404144419,0.9207667845224415,social
daughter,15.654703080426962,244.70805680441782,84514.0564071704,2853026.5324875396,tokyo,0.00018523194538203205,8.577139189485843e-05,0.00013550166863844523,0.46304859411781824,15.631600008458527,social
daughter,6.931471805599453,78.50908147344764,43668.014642809925,731101.7502038936,belize,0.00015873109556952897,0.00010738461705440124,0.0001330578563119651,0.676519094567476,11.32646625064905,social
daughter,11.901285105175454,55.805123551764794,87073.80064826667,687378.7602901421,santiago,0.0001366804367854634,8.118540574080218e-05,0.00010893292126313279,0.5939797066074098,4.688999806205557,social
daughter,10.514990744055563,115.93902922368477,127663.46986001555,1754380.2429810097,taipei,8.236491422006131e-05,6.608546219528976e-05,7.422518820767553e-05,0.8023496754786102,11.02607049742089,social
daughter,10.39720770839918,112.64432087106023,66646.38555703015,1005817.8299164908,singapore,0.000156005575118581,0.00011199276600655672,0.00013399917056256886,0.7178766907620461,10.834093540332251,social
daughter,4.852030263919617,26.575158932590668,38248.1365823982,359974.8375552003,beijing,0.00012685664446598224,7.38250459756524e-05,0.00010034084522081732,0.5819564776163478,5.477121428983514,social
daughter,39.10505269718852,105.65960455094194,275248.1164482747,1793142.50649448,hong_kong,0.00014207200834574006,5.892426517594641e-05,0.00010049813676084324,0.4147492941223929,2.7019425179943153,social
daughter,39.339490255121454,226.11086596495565,183693.4666221797,3037567.0604034513,mexico_city,0.0002141583529262629,7.443814785604222e-05,0.00014429825039115256,0.3475846112884147,5.747681642507281,social
daughter,57.19141791288469,162.20999128440582,426329.03884425946,1389642.0294634602,buenos_aires,0.0001341485395128739,0.00011672789671382851,0.0001254382181133512,0.8701391542367589,2.836264551641085,social
daughter,67.06537747751935,49.73669796352068,462327.7718945457,781590.8291296656,rio,0.00014506023984390144,6.363521181396742e-05,0.00010434772582893443,0.4386812808419794,0.7416151199654796,social
prompt,13.16979643063896,614.6516501198693,84514.0564071704,2853026.5324875396,tokyo,0.0001558296571068573,0.00021543846267141356,0.00018563405988913543,1.3825254234094901,46.6713098685344,business
prompt,2.772588722239781,66.94759444186296,43668.014642809925,731101.7502038936,belize,6.349243822781159e-05,9.157083049410325e-05,7.753163436095741e-05,1.4422320681014968,24.146240625180308,business
prompt,18.021826694558573,133.08425866750972,87073.80064826667,687378.7602901421,santiago,0.0002069718624934896,0.00019361124660199704,0.00020029155454774332,0.9354471872140938,7.384615384615398,business
prompt,46.44086109751633,656.8158450983661,127663.46986001555,1754380.2429810097,taipei,0.00036377564504896557,0.00037438625276714076,0.0003690809489080532,1.0291679991846265,14.143059141801588,business
prompt,15.249237972318797,308.2805963123809,66646.38555703015,1005817.8299164908,singapore,0.00022880817684058546,0.0003064974462999689,0.0002676528115702772,1.3395388684623404,20.216131250098382,business
prompt,0.6931471805599453,63.076393430955065,38248.1365823982,359974.8375552003,beijing,1.8122377780854604e-05,0.00017522445140705873,9.667341459395667e-05,9.668954787609312,91.00000000000006,business
prompt,89.12830421978127,466.1482544432535,275248.1164482747,1793142.50649448,hong_kong,0.0003238107688796137,0.00025996163314122436,0.000291886201010419,0.8028196036861048,5.230081044667692,business
prompt,32.57791748631739,492.65774634132686,183693.4666221797,3037567.0604034513,mexico_city,0.00017734935316629185,0.00016218826993597032,0.00016976881155113108,0.9145128924371903,15.122444414939702,business
prompt,87.74200985866138,268.65342398480755,426329.03884425946,1389642.0294634602,buenos_aires,0.0002058081947608407,0.00019332563227706523,0.00019956691351895295,0.9393485643354443,3.06185628090314,business
prompt,54.06548008367576,96.4652411334889,462327.7718945457,781590.8291296656,rio,0.00011694188272991696,0.00012342166455676945,0.0001201817736433432,1.0554102745362657,1.7842298077108003,business
communicating,4.852030263919617,210.429060817772,84514.0564071704,2853026.5324875396,tokyo,5.7410926302526376e-05,7.375643318476256e-05,6.558367974364447e-05,1.2847107325198635,43.36928035724597,business
communicating,4.1588830833596715,50.31206210842423,43668.014642809925,731101.7502038936,belize,9.523865734171738e-05,6.881677152926105e-05,8.202771443548921e-05,0.7225718363746529,12.097493750120194,business
communicating,7.6246189861593985,70.70101241711448,87073.80064826667,687378.7602901421,santiago,8.756501874724562e-05,0.00010285597475731084,9.521049675227823e-05,1.1746240248540596,9.27272727272728,business
communicating,7.6246189861593985,143.19378430345714,127663.46986001555,1754380.2429810097,taipei,5.97243596349048e-05,8.162072325902677e-05,7.067254144696578e-05,1.366623665083636,18.780451136429228,business
communicating,1.3862943611198906,65.84898215319485,66646.38555703015,1005817.8299164908,singapore,2.0800743349144135e-05,6.546809988311903e-05,4.3134421616131585e-05,3.147392320756305,47.500000000000036,business
communicating,1.3862943611198906,42.9751251947166,38248.1365823982,359974.8375552003,beijing,3.624475556170921e-05,0.0001193836921674465,7.781422386457786e-05,3.2938197628119603,30.999999999999993,business
communicating,13.862943611198906,183.10863870348228,275248.1164482747,1793142.50649448,hong_kong,5.036526240427176e-05,0.0001021160549372354,7.624065867075357e-05,2.0275096378446418,13.208496250072141,business
communicating,8.317766166719343,369.56523027410805,183693.4666221797,3037567.0604034513,mexico_city,4.528068591479797e-05,0.00012166487946607579,8.347278269043688e-05,2.6869045158681013,44.43082708345363,business
communicating,16.635532333438686,148.04581456737677,426329.03884425946,1389642.0294634602,buenos_aires,3.902040634749195e-05,0.0001065352165726717,7.277781146008183e-05,2.730243648001356,8.899373437530064,business
communicating,23.567004139038122,79.42424369194201,462327.7718945457,781590.8291296656,rio,5.0974666830989376e-05,0.00010161869962111026,7.629668322604982e-05,1.9935137576874267,3.3701459559035696,business
amenity,44.07373748338471,3992.636168292655,84514.0564071704,2853026.5324875396,tokyo,0.0005214959422968293,0.0013994388495263993,0.0009604673959116143,2.6835086067263307,90.5899158154634,business
amenity,13.862943611198906,588.3256082919718,43668.014642809925,731101.7502038936,belize,0.00031746219113905794,0.0008047109832904877,0.0005610865872147728,2.534824636606884,42.43872187554052,business
amenity,38.528560038905134,548.8683350011969,87073.80064826667,687378.7602901421,santiago,0.00044248166213096274,0.0007984947553071321,0.0006204882087190475,1.8045827062338213,14.245752616940887,business
amenity,86.47349853319785,2201.5553166263394,127663.46986001555,1754380.2429810097,taipei,0.0006773550697628463,0.001254890623303816,0.0009661228465333311,1.8526333961642523,25.45930665429415,business
amenity,37.42994775023702,1303.143801519395,66646.38555703015,1005817.8299164908,singapore,0.0005616200704268912,0.0012956061850957544,0.0009286131277613228,2.306908626166005,34.81553888920786,business
amenity,13.16979643063896,296.8504433498309,38248.1365823982,359974.8375552003,beijing,0.0003443251778362375,0.0008246422037882312,0.0005844836908122344,2.394951798094865,22.540245395078486,business
amenity,167.28403658625987,1644.303548423897,275248.1164482747,1793142.50649448,hong_kong,0.0006077572437001446,0.000916995466042709,0.0007623763548714268,1.5088186534147447,9.829410994491475,business
amenity,103.278929903432,3020.7918740406312,183693.4666221797,3037567.0604034513,mexico_city,0.0005622351834420757,0.0009944774268257333,0.0007783563051339045,1.7687925909179418,29.248868833799264,business
amenity,191.0209397620935,1224.294921972362,426329.03884425946,1389642.0294634602,buenos_aires,0.00044805988416818723,0.0008810146037717796,0.0006645372439699834,1.9662876211454698,6.409218400334313,business
amenity,181.7223443423624,633.2623919927082,462327.7718945457,781590.8291296656,rio,0.0003930595464721773,0.0008102223930875348,0.0006016409697798561,2.0613222611167044,3.4847800048168573,business
pillow,3.4657359027997265,434.03468914646163,84514.0564071704,2853026.5324875396,tokyo,4.100780450180456e-05,0.00015213131886580421,9.656956168380438e-05,3.7098137955449344,125.2359387210766,business
pillow,0.6931471805599453,54.01336408253675,43668.014642809925,731101.7502038936,belize,1.5873109556952898e-05,7.38794074388048e-05,4.4876258497878846e-05,4.654375198112547,77.92481250360582,business
pillow,9.010913347279288,79.94749183570656,87073.80064826667,687378.7602901421,santiago,0.00010348593124674481,0.00011630777157263453,0.00010989685140968966,1.1238993568634774,8.872296154068058,business
pillow,15.942385152878742,355.1551530981419,127663.46986001555,1754380.2429810097,taipei,0.0001248782065093464,0.00020243909752122436,0.0001636586520152854,1.6210922880772873,22.27741644003695,business
